count,source,target
11,ChEMBL:384467,DOID:8616
1,ChEMBL:384467,DOID:863
1,ChEMBL:384467,DOID:8639
1,ChEMBL:384467,DOID:8677
1,ChEMBL:384467,DOID:8703
7,ChEMBL:384467,DOID:8765
1,ChEMBL:384467,DOID:8778
1,ChEMBL:384467,DOID:8857
2,ChEMBL:384467,DOID:8906
21,ChEMBL:384467,DOID:8924
9,ChEMBL:384467,DOID:8925
1,ChEMBL:384467,DOID:893
1,ChEMBL:384467,DOID:8947
4,ChEMBL:384467,DOID:9182
12,ChEMBL:384467,DOID:9191
1,ChEMBL:384467,DOID:9282
4,ChEMBL:384467,DOID:934
35,ChEMBL:384467,DOID:9395
1,ChEMBL:384467,DOID:9409
119,ChEMBL:384467,DOID:9470
1,ChEMBL:384467,DOID:9498
3,ChEMBL:384467,DOID:9600
1,ChEMBL:384467,DOID:9675
2,ChEMBL:384467,DOID:9719
1,ChEMBL:384467,DOID:9722
11,ChEMBL:384467,DOID:9724
9,ChEMBL:384467,DOID:9761
1,ChEMBL:384467,DOID:9779
1,ChEMBL:384467,DOID:9784
13,ChEMBL:384467,DOID:9795
6,ChEMBL:384467,DOID:9929
2,ChEMBL:384467,DOID:999
1,ChEMBL:384467,OMIM:100200
1,ChEMBL:384467,OMIM:103230
1,ChEMBL:384467,OMIM:109160
2,ChEMBL:384467,OMIM:115430
1,ChEMBL:384467,OMIM:120440
1,ChEMBL:384467,OMIM:123550
1,ChEMBL:384467,OMIM:124490
1,ChEMBL:384467,OMIM:127350
5,ChEMBL:384467,OMIM:137560
1,ChEMBL:384467,OMIM:141000
3,ChEMBL:384467,OMIM:143880
1,ChEMBL:384467,OMIM:145300
1,ChEMBL:384467,OMIM:147421
1,ChEMBL:384467,OMIM:158345
2,ChEMBL:384467,OMIM:167320
2,ChEMBL:384467,OMIM:170650
1,ChEMBL:384467,OMIM:174800
1,ChEMBL:384467,OMIM:180210
14,ChEMBL:384467,OMIM:184700
1,ChEMBL:384467,OMIM:191950
6,ChEMBL:384467,OMIM:201910
1,ChEMBL:384467,OMIM:202110
2,ChEMBL:384467,OMIM:204730
1,ChEMBL:384467,OMIM:205400
2,ChEMBL:384467,OMIM:206300
24,ChEMBL:384467,OMIM:207410
2,ChEMBL:384467,OMIM:208900
5,ChEMBL:384467,OMIM:210550
1,ChEMBL:384467,OMIM:226300
2,ChEMBL:384467,OMIM:227210
2,ChEMBL:384467,OMIM:233600
3,ChEMBL:384467,OMIM:234700
1,ChEMBL:384467,OMIM:236600
1,ChEMBL:384467,OMIM:236750
5,ChEMBL:384467,OMIM:243200
7,ChEMBL:384467,OMIM:260480
9,ChEMBL:384467,OMIM:265450
15,ChEMBL:384467,OMIM:267450
5,ChEMBL:384467,OMIM:267700
2,ChEMBL:384467,OMIM:270150
3,ChEMBL:384467,OMIM:275000
1,ChEMBL:384467,OMIM:300123
2,ChEMBL:384467,OMIM:300455
2,ChEMBL:384467,OMIM:300619
6,ChEMBL:384467,OMIM:300673
1,ChEMBL:384467,OMIM:304730
1,ChEMBL:384467,OMIM:308990
2,ChEMBL:384467,OMIM:313200
3,ChEMBL:384467,OMIM:601283
4,ChEMBL:384467,OMIM:601367
7,ChEMBL:384467,OMIM:601665
3,ChEMBL:384467,OMIM:601847
3,ChEMBL:384467,OMIM:601894
22,ChEMBL:384467,OMIM:602522
4,ChEMBL:384467,OMIM:603855
7,ChEMBL:384467,OMIM:603918
3,ChEMBL:384467,OMIM:604173
3,ChEMBL:384467,OMIM:604201
18,ChEMBL:384467,OMIM:604302
2,ChEMBL:384467,OMIM:604856
1,ChEMBL:384467,OMIM:606324
5,ChEMBL:384467,OMIM:606963
1,ChEMBL:384467,OMIM:607014
3,ChEMBL:384467,OMIM:607569
1,ChEMBL:384467,OMIM:608278
4,ChEMBL:384467,OMIM:608446
16,ChEMBL:384467,OMIM:608809
14,ChEMBL:384467,OMIM:609670
1,ChEMBL:384467,OMIM:609820
2,ChEMBL:384467,OMIM:609889
3,ChEMBL:384467,OMIM:609893
4,ChEMBL:384467,OMIM:609939
7,ChEMBL:384467,OMIM:610021
7,ChEMBL:384467,OMIM:610839
1,ChEMBL:384467,OMIM:611274
2,ChEMBL:384467,OMIM:611522
2,ChEMBL:384467,OMIM:612097
3,ChEMBL:384467,OMIM:612227
1,ChEMBL:384467,OMIM:612300
1,ChEMBL:384467,OMIM:612388
1,ChEMBL:384467,OMIM:612401
3,ChEMBL:384467,OMIM:612594
3,ChEMBL:384467,OMIM:612633
14,ChEMBL:384467,OMIM:613658
1,ChEMBL:384467,OMIM:614458
1,ChEMBL:384467,OMIM:614653
2,ChEMBL:384467,OMIM:615371
1,ChEMBL:384467,OMIM:615889
2,ChEMBL:384467,OMIM:616373
1,ChEMBL:384467,OMIM:616409
6,ChEMBL:384467,OMIM:616532
2,ChEMBL:384467,OMIM:616577
1,ChEMBL:384467,OMIM:616744
2,ChEMBL:384467,OMIM:617638
54,ChEMBL:386630,DOID:0050524
3,ChEMBL:386630,DOID:0050801
8,ChEMBL:386630,DOID:0050848
3,ChEMBL:386630,DOID:0060043
3,ChEMBL:386630,DOID:0060814
7,ChEMBL:386630,DOID:0110043
6,ChEMBL:386630,DOID:0110750
1,ChEMBL:386630,DOID:0110892
3,ChEMBL:386630,DOID:0110901
1,ChEMBL:386630,DOID:10140
3,ChEMBL:386630,DOID:10273
1,ChEMBL:386630,DOID:10354
1,ChEMBL:386630,DOID:10493
1,ChEMBL:386630,DOID:10569
2,ChEMBL:386630,DOID:10603
6,ChEMBL:386630,DOID:11613
1,ChEMBL:386630,DOID:11981
1,ChEMBL:386630,DOID:11987
3,ChEMBL:386630,DOID:12151
8,ChEMBL:386630,DOID:12337
1,ChEMBL:386630,DOID:12698
2,ChEMBL:386630,DOID:12835
1,ChEMBL:386630,DOID:12858
7,ChEMBL:386630,DOID:1287
1,ChEMBL:386630,DOID:1313
1,ChEMBL:386630,DOID:13774
3,ChEMBL:386630,DOID:14018
1,ChEMBL:386630,DOID:14227
3,ChEMBL:386630,DOID:14228
1,ChEMBL:386630,DOID:14250
30,ChEMBL:386630,DOID:1875
1,ChEMBL:386630,DOID:1947
1,ChEMBL:386630,DOID:2352
1,ChEMBL:386630,DOID:2519
1,ChEMBL:386630,DOID:2570
1,ChEMBL:386630,DOID:2980
1,ChEMBL:386630,DOID:326
1,ChEMBL:386630,DOID:3946
1,ChEMBL:386630,DOID:440
1,ChEMBL:386630,DOID:47
1,ChEMBL:386630,DOID:50
1,ChEMBL:386630,DOID:5082
32,ChEMBL:386630,DOID:5223
2,ChEMBL:386630,DOID:526
2,ChEMBL:386630,DOID:5575
1,ChEMBL:386630,DOID:635
1,ChEMBL:386630,DOID:727
4,ChEMBL:386630,DOID:783
4,ChEMBL:386630,DOID:784
1,ChEMBL:386630,DOID:9406
1,ChEMBL:386630,DOID:9408
1,ChEMBL:386630,DOID:9452
1,ChEMBL:386630,DOID:9477
2,ChEMBL:386630,DOID:9651
1,ChEMBL:386630,OMIM:105300
6,ChEMBL:386630,OMIM:142690
3,ChEMBL:386630,OMIM:182820
51,ChEMBL:386630,OMIM:184700
2,ChEMBL:386630,OMIM:188050
2,ChEMBL:386630,OMIM:189800
2,ChEMBL:386630,OMIM:201910
3,ChEMBL:386630,OMIM:204730
1,ChEMBL:386630,OMIM:206300
5,ChEMBL:386630,OMIM:207410
1,ChEMBL:386630,OMIM:212112
2,ChEMBL:386630,OMIM:263200
1,ChEMBL:386630,OMIM:264110
1,ChEMBL:386630,OMIM:275000
1,ChEMBL:386630,OMIM:300123
37,ChEMBL:386630,OMIM:300148
1,ChEMBL:386630,OMIM:308100
1,ChEMBL:386630,OMIM:601195
51,ChEMBL:386630,OMIM:601665
1,ChEMBL:386630,OMIM:602668
1,ChEMBL:386630,OMIM:602771
1,ChEMBL:386630,OMIM:603918
11,ChEMBL:386630,OMIM:604302
6,ChEMBL:386630,OMIM:606324
3,ChEMBL:386630,OMIM:606963
1,ChEMBL:386630,OMIM:608115
2,ChEMBL:386630,OMIM:608446
10,ChEMBL:386630,OMIM:608901
1,ChEMBL:386630,OMIM:609670
2,ChEMBL:386630,OMIM:609820
2,ChEMBL:386630,OMIM:609939
1,ChEMBL:386630,OMIM:610021
4,ChEMBL:386630,OMIM:611548
1,ChEMBL:386630,OMIM:612096
3,ChEMBL:386630,OMIM:612594
12,ChEMBL:386630,OMIM:612633
1,ChEMBL:386630,OMIM:612862
7,ChEMBL:386630,OMIM:613658
9,ChEMBL:386630,OMIM:614458
15,ChEMBL:386630,OMIM:614840
2,ChEMBL:386630,OMIM:615555
1,ChEMBL:386630,OMIM:615889
2,ChEMBL:386630,OMIM:616577
3,ChEMBL:386630,OMIM:617222
1,ChEMBL:386630,OMIM:617638
1,ChEMBL:387675,DOID:1949
1,ChEMBL:387675,OMIM:300455
2,ChEMBL:389621,DOID:0050524
1,ChEMBL:389621,DOID:0050848
1,ChEMBL:389621,DOID:0060030
1,ChEMBL:389621,DOID:0060896
3,ChEMBL:389621,DOID:0110043
1,ChEMBL:389621,DOID:10493
1,ChEMBL:389621,DOID:10569
2,ChEMBL:389621,DOID:10603
1,ChEMBL:389621,DOID:1066
2,ChEMBL:389621,DOID:10875
2,ChEMBL:389621,DOID:10913
2,ChEMBL:389621,DOID:11432
1,ChEMBL:389621,DOID:11613
2,ChEMBL:389621,DOID:11714
1,ChEMBL:389621,DOID:11981
4,ChEMBL:389621,DOID:12252
1,ChEMBL:389621,DOID:12337
2,ChEMBL:389621,DOID:12365
1,ChEMBL:389621,DOID:12651
1,ChEMBL:389621,DOID:12837
1,ChEMBL:389621,DOID:13774
1,ChEMBL:389621,DOID:13938
1,ChEMBL:389621,DOID:13949
1,ChEMBL:389621,DOID:14018
1,ChEMBL:389621,DOID:14067
1,ChEMBL:389621,DOID:14087
1,ChEMBL:389621,DOID:1724
1,ChEMBL:389621,DOID:2272
10,ChEMBL:389621,DOID:2841
1,ChEMBL:389621,DOID:2980
1,ChEMBL:389621,DOID:3781
2,ChEMBL:389621,DOID:3946
1,ChEMBL:389621,DOID:399
4,ChEMBL:389621,DOID:4331
4,ChEMBL:389621,DOID:5223
1,ChEMBL:389621,DOID:582
6,ChEMBL:389621,DOID:631
1,ChEMBL:389621,DOID:635
1,ChEMBL:389621,DOID:718
1,ChEMBL:389621,DOID:727
1,ChEMBL:389621,DOID:749
1,ChEMBL:389621,DOID:8458
1,ChEMBL:389621,DOID:854
4,ChEMBL:389621,DOID:8544
2,ChEMBL:389621,DOID:8741
2,ChEMBL:389621,DOID:8765
1,ChEMBL:389621,DOID:8906
1,ChEMBL:389621,DOID:8913
2,ChEMBL:389621,DOID:9076
1,ChEMBL:389621,DOID:9362
1,ChEMBL:389621,DOID:9406
1,ChEMBL:389621,DOID:9452
1,ChEMBL:389621,DOID:9553
1,ChEMBL:389621,DOID:9761
1,ChEMBL:389621,DOID:984
1,ChEMBL:389621,OMIM:103230
1,ChEMBL:389621,OMIM:143880
1,ChEMBL:389621,OMIM:146800
16,ChEMBL:389621,OMIM:184700
2,ChEMBL:389621,OMIM:189800
1,ChEMBL:389621,OMIM:201910
1,ChEMBL:389621,OMIM:207410
1,ChEMBL:389621,OMIM:272120
1,ChEMBL:389621,OMIM:500007
1,ChEMBL:389621,OMIM:601367
35,ChEMBL:389621,OMIM:601665
1,ChEMBL:389621,OMIM:603165
1,ChEMBL:389621,OMIM:603918
4,ChEMBL:389621,OMIM:604302
5,ChEMBL:389621,OMIM:608901
1,ChEMBL:389621,OMIM:609670
3,ChEMBL:389621,OMIM:609893
1,ChEMBL:389621,OMIM:610021
1,ChEMBL:389621,OMIM:611274
3,ChEMBL:389621,OMIM:613658
1,ChEMBL:389621,OMIM:614204
1,ChEMBL:389621,OMIM:614458
1,ChEMBL:389621,OMIM:615486
2,ChEMBL:389621,OMIM:615555
4,ChEMBL:389621,OMIM:616577
2,ChEMBL:389621,OMIM:617638
1,ChEMBL:395110,DOID:399
1,ChEMBL:395110,OMIM:612594
1,ChEMBL:395429,DOID:0110106
5,ChEMBL:395429,DOID:0110750
1,ChEMBL:395429,DOID:10273
1,ChEMBL:395429,DOID:10685
4,ChEMBL:395429,DOID:10875
1,ChEMBL:395429,DOID:11714
1,ChEMBL:395429,DOID:12388
3,ChEMBL:395429,DOID:14228
1,ChEMBL:395429,DOID:2841
1,ChEMBL:395429,DOID:9409
1,ChEMBL:395429,OMIM:204730
2,ChEMBL:395429,OMIM:601665
1,ChEMBL:395429,OMIM:603918
1,ChEMBL:395429,OMIM:608781
1,ChEMBL:395429,OMIM:613658
1,ChEMBL:395429,OMIM:614458
1,ChEMBL:396778,DOID:4478
38,ChEMBL:396778,OMIM:606324
1,ChEMBL:396778,OMIM:611031
2,ChEMBL:396778,OMIM:611185
2,ChEMBL:396778,OMIM:616577
2,ChEMBL:397420,DOID:0110043
1,ChEMBL:397420,DOID:10273
1,ChEMBL:397420,DOID:2230
1,ChEMBL:397420,DOID:326
2,ChEMBL:397420,DOID:3669
1,ChEMBL:397420,DOID:7998
1,ChEMBL:397420,DOID:866
2,ChEMBL:397420,DOID:9408
2,ChEMBL:397420,DOID:9477
1,ChEMBL:397420,OMIM:107320
1,ChEMBL:397420,OMIM:122700
2,ChEMBL:397420,OMIM:207410
1,ChEMBL:397420,OMIM:256300
2,ChEMBL:397420,OMIM:260480
2,ChEMBL:397420,OMIM:601367
1,ChEMBL:397420,OMIM:608446
13,ChEMBL:397420,OMIM:612862
1,ChEMBL:397420,OMIM:615371
1,ChEMBL:397420,OMIM:617222
1,ChEMBL:398440,DOID:12403
1,ChEMBL:398440,OMIM:142690
2,ChEMBL:398707,DOID:11705
1,ChEMBL:398707,DOID:4481
1,ChEMBL:398707,DOID:4730
2,ChEMBL:398707,DOID:9240
2,ChEMBL:398707,OMIM:210550
1,ChEMBL:398707,OMIM:609670
1,ChEMBL:398707,OMIM:613658
3,ChEMBL:398707,OMIM:614653
1,ChEMBL:3,DOID:0060683
1,ChEMBL:3,DOID:0060828
1,ChEMBL:3,DOID:0090105
18,ChEMBL:3,DOID:0110043
1,ChEMBL:3,DOID:0110892
1,ChEMBL:3,DOID:0110901
1,ChEMBL:3,DOID:10273
1,ChEMBL:3,DOID:10941
2,ChEMBL:3,DOID:11650
1,ChEMBL:3,DOID:12269
1,ChEMBL:3,DOID:1287
1,ChEMBL:3,DOID:2841
1,ChEMBL:3,DOID:326
1,ChEMBL:3,DOID:4398
1,ChEMBL:3,DOID:4730
1,ChEMBL:3,DOID:480
7,ChEMBL:3,DOID:8577
1,ChEMBL:3,DOID:8778
1,ChEMBL:3,DOID:883
1,ChEMBL:3,DOID:8947
1,ChEMBL:3,OMIM:170650
1,ChEMBL:3,OMIM:172700
2,ChEMBL:3,OMIM:189800
4,ChEMBL:3,OMIM:207410
1,ChEMBL:3,OMIM:209010
1,ChEMBL:3,OMIM:210550
2,ChEMBL:3,OMIM:601665
4,ChEMBL:3,OMIM:606324
1,ChEMBL:3,OMIM:608446
3,ChEMBL:3,OMIM:608809
5,ChEMBL:3,OMIM:608901
1,ChEMBL:3,OMIM:609893
1,ChEMBL:3,OMIM:611031
1,ChEMBL:3,OMIM:611185
1,ChEMBL:3,OMIM:612594
2,ChEMBL:3,OMIM:612633
1,ChEMBL:3,OMIM:613412
1,ChEMBL:3,OMIM:616577
1,ChEMBL:403,DOID:13720
1,ChEMBL:404,OMIM:300455
2,ChEMBL:405,DOID:0050164
1,ChEMBL:405,DOID:0050221
1,ChEMBL:405,DOID:0050487
10,ChEMBL:405,DOID:0050968
2,ChEMBL:405,DOID:14146
1,ChEMBL:405,DOID:1575
1,ChEMBL:405,DOID:2951
1,ChEMBL:405,DOID:399
1,ChEMBL:405,DOID:8458
1,ChEMBL:405,DOID:863
1,ChEMBL:405,DOID:8765
1,ChEMBL:405,DOID:8867
1,ChEMBL:405,DOID:8906
1,ChEMBL:405,OMIM:125320
6,ChEMBL:405,OMIM:207410
1,ChEMBL:405,OMIM:208150
1,ChEMBL:405,OMIM:209010
1,ChEMBL:405,OMIM:265200
1,ChEMBL:405,OMIM:300455
1,ChEMBL:405,OMIM:601195
2,ChEMBL:405,OMIM:601367
26,ChEMBL:405,OMIM:601665
1,ChEMBL:405,OMIM:603918
5,ChEMBL:405,OMIM:606324
1,ChEMBL:405,OMIM:609670
2,ChEMBL:405,OMIM:609893
1,ChEMBL:405,OMIM:615555
1,ChEMBL:405,OMIM:616577
1,ChEMBL:405,OMIM:617222
2,ChEMBL:406117,DOID:0050146
3,ChEMBL:406117,DOID:0060030
3,ChEMBL:406117,DOID:0080162
1,ChEMBL:406117,DOID:2228
1,ChEMBL:406117,DOID:2980
1,ChEMBL:406117,DOID:4195
1,ChEMBL:406117,DOID:576
2,ChEMBL:406117,DOID:865
1,ChEMBL:406117,OMIM:127350
2,ChEMBL:406117,OMIM:207410
1,ChEMBL:406117,OMIM:209010
1,ChEMBL:406117,OMIM:608173
4,ChEMBL:406117,OMIM:608710
1,ChEMBL:406117,OMIM:608901
3,ChEMBL:406117,OMIM:609939
4,ChEMBL:406117,OMIM:612594
5,ChEMBL:406117,OMIM:614395
12,ChEMBL:406,DOID:0050524
1,ChEMBL:406,DOID:0060828
2,ChEMBL:406,DOID:0110750
39,ChEMBL:406,DOID:10913
1,ChEMBL:406,DOID:11347
2,ChEMBL:406,DOID:11705
10,ChEMBL:406,DOID:12388
1,ChEMBL:406,DOID:784
1,ChEMBL:406,OMIM:210550
1,ChEMBL:406,OMIM:226300
5,ChEMBL:406,OMIM:241530
1,ChEMBL:406,OMIM:601283
2,ChEMBL:406,OMIM:601367
86,ChEMBL:406,OMIM:603918
5,ChEMBL:406,OMIM:612633
1,ChEMBL:406,OMIM:614458
1,ChEMBL:407135,DOID:14476
2,ChEMBL:407135,OMIM:300455
1,ChEMBL:407,DOID:0050821
1,ChEMBL:407,DOID:0060172
5,ChEMBL:407,DOID:0060751
2,ChEMBL:407,DOID:10764
1,ChEMBL:407,DOID:12269
2,ChEMBL:407,DOID:12550
49,ChEMBL:407,DOID:13413
1,ChEMBL:407,DOID:14018
1,ChEMBL:407,DOID:1932
1,ChEMBL:407,DOID:2544
1,ChEMBL:407,DOID:2547
2,ChEMBL:407,DOID:3327
1,ChEMBL:407,DOID:5082
1,ChEMBL:407,DOID:635
1,ChEMBL:407,OMIM:300673
2,ChEMBL:407,OMIM:601367
2,ChEMBL:407,OMIM:606324
1,ChEMBL:407,OMIM:606963
1,ChEMBL:407,OMIM:611031
1,ChEMBL:407,OMIM:613658
6,ChEMBL:407,OMIM:616577
88,ChEMBL:408,DOID:0050524
1,ChEMBL:408,DOID:0050830
1,ChEMBL:408,DOID:0110750
1,ChEMBL:408,DOID:0111138
1,ChEMBL:408,DOID:10603
1,ChEMBL:408,DOID:11713
2,ChEMBL:408,DOID:11714
3,ChEMBL:408,DOID:13315
2,ChEMBL:408,DOID:2348
1,ChEMBL:408,DOID:2370
4,ChEMBL:408,DOID:4195
1,ChEMBL:408,DOID:5769
1,ChEMBL:408,DOID:783
1,ChEMBL:408,DOID:784
1,ChEMBL:408,DOID:9452
1,ChEMBL:408,DOID:9743
12,ChEMBL:408,OMIM:184700
1,ChEMBL:408,OMIM:206300
2,ChEMBL:408,OMIM:207410
1,ChEMBL:408,OMIM:260480
1,ChEMBL:408,OMIM:263200
1,ChEMBL:408,OMIM:277700
1,ChEMBL:408,OMIM:600333
2,ChEMBL:408,OMIM:601283
16,ChEMBL:408,OMIM:601665
1,ChEMBL:408,OMIM:601847
1,ChEMBL:408,OMIM:603918
1,ChEMBL:408,OMIM:608809
3,ChEMBL:408,OMIM:610021
13,ChEMBL:408,OMIM:612633
2,ChEMBL:408,OMIM:613658
3,ChEMBL:408,OMIM:614204
1,ChEMBL:408,OMIM:615426
1,ChEMBL:408,OMIM:615924
1,ChEMBL:408,OMIM:616482
1,ChEMBL:409,DOID:47
1,ChEMBL:409,OMIM:182820
1,ChEMBL:409,OMIM:204730
6,ChEMBL:409,OMIM:207410
2,ChEMBL:409,OMIM:610997
2,ChEMBL:409,OMIM:613658
1,ChEMBL:411,DOID:0050524
1,ChEMBL:411,DOID:0050828
1,ChEMBL:411,DOID:12663
1,ChEMBL:411,DOID:2354
1,ChEMBL:411,DOID:5119
3,ChEMBL:411,DOID:5223
2,ChEMBL:411,DOID:783
2,ChEMBL:411,DOID:784
1,ChEMBL:411,DOID:872
3,ChEMBL:411,DOID:9408
1,ChEMBL:411,DOID:9667
1,ChEMBL:411,OMIM:109350
1,ChEMBL:411,OMIM:189800
3,ChEMBL:411,OMIM:207410
1,ChEMBL:411,OMIM:256300
2,ChEMBL:411,OMIM:601283
1,ChEMBL:411,OMIM:601367
1,ChEMBL:411,OMIM:603918
1,ChEMBL:411,OMIM:608446
7,ChEMBL:411,OMIM:608901
1,ChEMBL:411,OMIM:609893
4,ChEMBL:411,OMIM:612633
1,ChEMBL:412873,DOID:784
1,ChEMBL:412873,OMIM:133750
1,ChEMBL:412873,OMIM:207410
1,ChEMBL:412873,OMIM:210550
2,ChEMBL:41355,DOID:0110043
1,ChEMBL:41355,DOID:12858
1,ChEMBL:41355,DOID:2547
6,ChEMBL:41355,DOID:3327
1,ChEMBL:41355,DOID:574
5,ChEMBL:41355,OMIM:207410
1,ChEMBL:41355,OMIM:209010
3,ChEMBL:41355,OMIM:601367
1,ChEMBL:41355,OMIM:610839
1,ChEMBL:41355,OMIM:612594
12,ChEMBL:41355,OMIM:616577
1,ChEMBL:413,DOID:12858
1,ChEMBL:413,DOID:13141
1,ChEMBL:413,DOID:2527
2,ChEMBL:413,OMIM:207410
1,ChEMBL:413,OMIM:210550
1,ChEMBL:413,OMIM:604499
208,ChEMBL:414357,DOID:0050524
2,ChEMBL:414357,DOID:0060828
2,ChEMBL:414357,DOID:0110043
6,ChEMBL:414357,DOID:0110750
1,ChEMBL:414357,DOID:11705
4,ChEMBL:414357,DOID:11981
1,ChEMBL:414357,DOID:1287
1,ChEMBL:414357,DOID:1883
3,ChEMBL:414357,DOID:4195
1,ChEMBL:414357,DOID:526
2,ChEMBL:414357,DOID:783
1,ChEMBL:414357,DOID:784
3,ChEMBL:414357,DOID:8947
2,ChEMBL:414357,DOID:9408
1,ChEMBL:414357,DOID:9452
1,ChEMBL:414357,OMIM:146500
2,ChEMBL:414357,OMIM:207410
2,ChEMBL:414357,OMIM:209010
3,ChEMBL:414357,OMIM:260480
2,ChEMBL:414357,OMIM:601283
27,ChEMBL:414357,OMIM:601665
1,ChEMBL:414357,OMIM:603918
5,ChEMBL:414357,OMIM:606324
1,ChEMBL:414357,OMIM:608446
2,ChEMBL:414357,OMIM:610021
11,ChEMBL:414357,OMIM:612633
2,ChEMBL:414357,OMIM:614458
1,ChEMBL:414357,OMIM:615426
2,ChEMBL:414357,OMIM:617222
3,ChEMBL:415284,DOID:11088
1,ChEMBL:415324,DOID:0050146
1,ChEMBL:415324,DOID:0050851
1,ChEMBL:415324,DOID:0050855
1,ChEMBL:415324,DOID:0060030
2,ChEMBL:415324,DOID:0060497
1,ChEMBL:415324,DOID:0060851
1,ChEMBL:415324,DOID:0110043
5,ChEMBL:415324,DOID:0110901
1,ChEMBL:415324,DOID:1070
2,ChEMBL:415324,DOID:11181
1,ChEMBL:415324,DOID:11204
1,ChEMBL:415324,DOID:12651
2,ChEMBL:415324,DOID:13402
1,ChEMBL:415324,DOID:13730
2,ChEMBL:415324,DOID:2370
1,ChEMBL:415324,DOID:2392
1,ChEMBL:415324,DOID:2799
2,ChEMBL:415324,DOID:2841
1,ChEMBL:415324,DOID:3086
1,ChEMBL:415324,DOID:3666
3,ChEMBL:415324,DOID:3777
1,ChEMBL:415324,DOID:4247
1,ChEMBL:415324,DOID:4481
1,ChEMBL:415324,DOID:4783
1,ChEMBL:415324,DOID:5199
1,ChEMBL:415324,DOID:576
1,ChEMBL:415324,DOID:8778
1,ChEMBL:415324,DOID:8947
1,ChEMBL:415324,DOID:9423
2,ChEMBL:415324,DOID:9719
1,ChEMBL:415324,DOID:9761
9,ChEMBL:415324,OMIM:207410
2,ChEMBL:415324,OMIM:209010
2,ChEMBL:415324,OMIM:233670
1,ChEMBL:415324,OMIM:256300
1,ChEMBL:415324,OMIM:600356
2,ChEMBL:415324,OMIM:608809
1,ChEMBL:415324,OMIM:608901
5,ChEMBL:415324,OMIM:612633
3,ChEMBL:415324,OMIM:614204
3,ChEMBL:415324,OMIM:617638
2,ChEMBL:415,DOID:0050487
1,ChEMBL:415,DOID:0050847
3,ChEMBL:415,DOID:0050968
1,ChEMBL:415,DOID:0110043
3,ChEMBL:415,DOID:10685
3,ChEMBL:415,DOID:10933
1,ChEMBL:415,DOID:11569
1,ChEMBL:415,DOID:11981
1,ChEMBL:415,DOID:12098
3,ChEMBL:415,DOID:12140
1,ChEMBL:415,DOID:12569
1,ChEMBL:415,DOID:1575
1,ChEMBL:415,DOID:3327
10,ChEMBL:415,DOID:9199
7,ChEMBL:415,OMIM:207410
1,ChEMBL:415,OMIM:601665
1,ChEMBL:415,OMIM:604499
1,ChEMBL:415,OMIM:608781
1,ChEMBL:415,OMIM:609985
1,ChEMBL:415,OMIM:612594
6,ChEMBL:415,OMIM:613658
2,ChEMBL:415,OMIM:615371
1,ChEMBL:415,OMIM:616577
1,ChEMBL:416146,DOID:0110901
3,ChEMBL:416146,DOID:11091
1,ChEMBL:416146,DOID:2841
1,ChEMBL:416146,DOID:3437
19,ChEMBL:416146,DOID:7147
1,ChEMBL:416146,DOID:784
1,ChEMBL:416146,OMIM:170650
1,ChEMBL:416146,OMIM:191950
2,ChEMBL:416146,OMIM:207410
2,ChEMBL:416146,OMIM:208230
2,ChEMBL:416146,OMIM:259100
3,ChEMBL:416146,OMIM:601367
1,ChEMBL:416146,OMIM:603918
19,ChEMBL:416146,OMIM:604302
10,ChEMBL:416146,OMIM:608809
34,ChEMBL:416146,OMIM:610839
4,ChEMBL:416146,OMIM:612401
1,ChEMBL:416146,OMIM:616577
2,ChEMBL:416755,DOID:104
2,ChEMBL:416755,DOID:11705
2,ChEMBL:416755,DOID:13258
2,ChEMBL:416755,DOID:1412
1,ChEMBL:416755,DOID:14476
1,ChEMBL:416755,DOID:2392
1,ChEMBL:416755,DOID:8765
1,ChEMBL:416755,OMIM:270420
13,ChEMBL:416755,OMIM:603806
1,ChEMBL:416755,OMIM:616050
2,ChEMBL:416956,DOID:0050487
1,ChEMBL:416956,DOID:0050597
1,ChEMBL:416956,DOID:12148
1,ChEMBL:416956,DOID:12269
92,ChEMBL:416956,DOID:12365
6,ChEMBL:416956,DOID:12978
1,ChEMBL:416956,DOID:13768
4,ChEMBL:416956,DOID:1395
245,ChEMBL:416956,DOID:14067
5,ChEMBL:416956,DOID:14069
1,ChEMBL:416956,DOID:14324
1,ChEMBL:416956,DOID:14325
1,ChEMBL:416956,DOID:2755
1,ChEMBL:416956,DOID:4990
1,ChEMBL:416956,DOID:526
1,ChEMBL:416956,DOID:635
20,ChEMBL:416956,DOID:643
1,ChEMBL:416956,DOID:749
2,ChEMBL:416956,DOID:783
1,ChEMBL:416956,DOID:863
4,ChEMBL:416956,DOID:9111
2,ChEMBL:416956,DOID:9155
1,ChEMBL:416956,OMIM:206300
2,ChEMBL:416956,OMIM:207410
20,ChEMBL:416956,OMIM:248310
1,ChEMBL:416956,OMIM:263200
2,ChEMBL:416956,OMIM:265450
7,ChEMBL:416956,OMIM:300455
1,ChEMBL:416956,OMIM:604201
1,ChEMBL:416956,OMIM:609670
1,ChEMBL:416956,OMIM:612594
1,ChEMBL:416956,OMIM:614653
1,ChEMBL:416956,OMIM:616577
1,ChEMBL:416,DOID:12309
2,ChEMBL:416,DOID:1580
1,ChEMBL:416,DOID:313
